"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAL1PUS","199001","20117.506","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199002","16398.985","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199003","17647.916","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199004","17584.626","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199005","16492.346","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199006","22982.457","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199007","22512.458","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199008","19140.84","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199009","14115.785","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199010","12738.166","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199011","10964.016","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199012","14049.705","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199013","204744.807","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199101","16038.677","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199102","14855.25","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199103","14904.624","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199104","13724.939","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199105","18689.796","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199106","18881.027","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199107","19021.173","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199108","19907.678","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199109","14808.355","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199110","11096.134","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199111","13600.571","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199112","15281.943","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199113","190810.168","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199201","17763.124","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199202","14357.352","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199203","15222.331","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199204","11441.84","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199205","9312.558","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199206","13192.869","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199207","15210.741","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199208","12718.822","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199209","12256.573","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199210","12236.58","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199211","12257.616","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199212","11748.512","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199213","157718.918","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199301","13069.303","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199302","12621.111","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199303","15306.929","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199304","9487.572","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199305","9713.601","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199306","14112.138","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199307","20480.63","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199308","21228.037","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199309","17451.564","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199310","13664.178","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199311","13563.273","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199312","18335.718","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199313","179034.054","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199401","27226.145","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199402","17889.308","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199403","14769.478","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199404","14058.929","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199405","12793.833","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199406","18343.591","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199407","17263.788","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199408","11326.446","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199409","9417.062","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199410","8615.949","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199411","8434.46","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199412","9247.678","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199413","169386.667","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199501","8401.67","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199502","13288.205","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199503","6314.328","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199504","6476.202","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199505","8592.247","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199506","8949.66","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199507","13922.161","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199508","16385.895","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199509","9290.784","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199510","7182.313","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199511","7534.625","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199512","13324.936","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199513","119663.025","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199601","15007.814","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199602","15805.985","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199603","11493.156","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199604","6386.356","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199605","7801.211","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199606","10670.855","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199607","14517.77","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199608","12084.528","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199609","9630.829","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199610","6906.372","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199611","8394.658","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199612","11468.656","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199613","130168.19","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199701","14958.808","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199702","8123.508","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199703","7638.685","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199704","7724.045","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199705","8999.238","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199706","13301.397","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199707","17637.753","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199708","14574.192","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199709","14398.205","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199710","13450.333","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199711","12712.779","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199712","13683.142","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199713","147202.085","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199801","12462.423","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199802","10960.509","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199803","16187.961","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199804","12938.145","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199805","17994.967","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199806","23063.683","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199807","26043.186","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199808","25116.888","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199809","20088.581","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199810","13977.258","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199811","13961.342","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199812","16652.053","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199813","209446.996","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199901","21041.04","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199902","16655.498","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199903","17865.36","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199904","15511.159","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199905","15894.44","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199906","18227.125","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199907","26510.842","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199908","21933.072","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199909","13622.362","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199910","11387.118","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199911","8118.698","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199912","7578.673","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","199913","194345.387","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200001","13380.125","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200002","9052.397","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200003","7914.981","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200004","8340.597","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200005","14708.476","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200006","18512.448","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200007","17286.673","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200008","21713.344","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200009","18550.815","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200010","13983.627","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200011","12432.881","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200012","28069.784","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200013","183946.147","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200101","30755.4","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200102","16982.804","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200103","19229.779","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200104","18073.9","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200105","16983.335","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200106","19697.978","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200107","17923.219","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200108","23660.908","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200109","11840.871","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200110","10273.115","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200111","9432.644","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200112","10265.424","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200113","205119.377","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200201","10928.001","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200202","9197.694","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200203","13515.42","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200204","12800.126","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200205","13372.503","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200206","13267.83","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200207","16637.111","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200208","16645.519","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200209","13291.836","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200210","13193.606","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200211","10105.417","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200212","13199.213","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200213","156154.276","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200301","20709.226","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200302","17818.89","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200303","16753.958","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200304","14306.859","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200305","13021.129","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200306","17876.249","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200307","19936.221","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200308","20620.738","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200309","14114.09","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200310","13749.339","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200311","10556.304","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200312","15872.684","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200313","195335.687","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200401","24968.06","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200402","14940.008","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200403","15494.619","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200404","14507.884","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200405","16829.175","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200406","17640.579","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200407","19681.895","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200408","18257.969","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200409","14142.44","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200410","12387.061","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200411","10971.228","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200412","15988.555","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200413","195809.473","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200501","19800.679","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200502","11632.225","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200503","13263.601","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200504","11196.673","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200505","10953.788","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200506","17828.488","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200507","21529.116","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200508","24169.813","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200509","20300.012","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200510","16613.181","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200511","11118.834","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200512","21353.65","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200513","199760.059","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200601","9889.058","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200602","8098.966","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200603","6416.881","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200604","7431.917","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200605","7151.097","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200606","9508.323","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200607","11738.064","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200608","14008.842","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200609","7619.248","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200610","8268.75","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200611","7722.401","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200612","7381.473","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200613","105235.02","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200701","9853.396","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200702","14405.145","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200703","8769.135","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200704","8086.573","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200705","7804.375","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200706","9475.331","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200707","9141.773","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200708","11835.204","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200709","8138.388","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200710","7783.373","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200711","5081.294","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200712","6942.392","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200713","107316.379","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200801","7466.616","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200802","6176.557","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200803","5192.22","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200804","5631.449","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200805","5707.387","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
"PAL1PUS","200806","8499.768","6","Total Petroleum Consumption for Electricity Generation, Electric Power Sector","Thousand Barrels"
